"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"453","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:32:29,FALSE,NA,"1469178183941558273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PekerNail",95,TRUE,FALSE,NA,NA
"454","RT @ShibInform: Giving Away 25,000,000 $SHIB To 2 winners <U+0001F525><U+0001F680>

<U+0001F3B0>Retweet.
<U+0001F3B0>Follow &amp; Tag 2 Friends.
<U+0001F3B0>Why should we pick you?

<U+0001F3C6>Winners selecte…",FALSE,0,NA,2021-12-10 05:32:29,FALSE,NA,"1469178182175707137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0LDSbFWkyeiungS",291,TRUE,FALSE,NA,NA
"455","RT @zorrillarules: I'm expecting a huge move for $JAR it'll moon from here
$ELA $FLOW $SHIB $busd #Bitcoin $kda #Crypto $link $ORN $ppt $LT…",FALSE,0,NA,2021-12-10 05:32:28,FALSE,NA,"1469178180347080704",NA,"<a href=""https://www.integromat.com"" rel=""nofollow"">Integromat</a>","KadenaFeed",1,TRUE,FALSE,NA,NA
"456","$JAR have a bullish trend on #KuCoin X100 potential move
$STORJ $BAKE $link $XAVA $UNI $eos $BAT $PMON $DOT $XLM… https://t.co/y6YmU7Zmar",FALSE,0,NA,2021-12-10 05:32:28,TRUE,NA,"1469178179562754054",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dmttkr",0,FALSE,FALSE,NA,NA
"457","RT @ShibInform: Hey @RobinhoodApp wen $SHIB listing?? <U+0001F440>",FALSE,0,NA,2021-12-10 05:32:27,FALSE,NA,"1469178175024353281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshj8557",177,TRUE,FALSE,NA,NA
"458","RT @BitShiba: 100,000,000 $SHIB Satoshi To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:32:26,FALSE,NA,"1469178171652067329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lingling_kho",1003,TRUE,FALSE,NA,NA
"459","RT @ShibInfo: $SHIB IS GOOD <U+0001F497>",FALSE,0,NA,2021-12-10 05:32:26,FALSE,NA,"1469178168854851584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrobre_serdsa",256,TRUE,FALSE,NA,NA
"460","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:32:25,FALSE,NA,"1469178164953944073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mehmetaslnturk",5178,TRUE,FALSE,NA,NA
"461","RT @USAShibaInu: Giving away $SHIB  ( <U+0001F4B0>50.000.000 <U+0001F4B0>) to a random person that likes + rt's this tweet and is following  <U+0001F381>
<U+2764><U+FE0F><U+2705>
If you don't h…",FALSE,0,NA,2021-12-10 05:32:24,FALSE,NA,"1469178164110835718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpuzzy",2123,TRUE,FALSE,NA,NA
"462","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:32:24,FALSE,NA,"1469178160013094913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PremyslZouhar",95,TRUE,FALSE,NA,NA
"463","RT @SHIB_Game: 300,000,000 $SHIB To 3 Lucky People Who Retweet and Follow

Best Of Luck... <U+2764><U+FE0F> <U+0001F4AF> <U+0001F381>",FALSE,0,NA,2021-12-10 05:32:23,FALSE,NA,"1469178158293217283",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HemantS41186472",1744,TRUE,FALSE,NA,NA
"464","Another exchange got taken down by the force of $shib <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F415><U+0001F415><U+0001F415><U+0001F680><U+0001F680><U+0001F680><U+0001FA90><U+0001FA90><U+0001FA90>

#SHIB
#shiba 
#ShibaSwap 
#shibarmy
#SHIBOSHIS https://t.co/ZCcLBWbkkc",FALSE,0,NA,2021-12-10 05:32:22,FALSE,NA,"1469178153952292865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RomaniaShiba",0,FALSE,FALSE,NA,NA
"465","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:32:20,FALSE,NA,"1469178146825990145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoojaLakhani8",5178,TRUE,FALSE,NA,NA
"466","RT @ShibInfo: $SHIB IS GOOD <U+0001F497>",FALSE,0,NA,2021-12-10 05:32:19,FALSE,NA,"1469178142463954944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HemantS41186472",256,TRUE,FALSE,NA,NA
"467","RT @El_Crypto_R: What #memecoin do you like the most?

Please Vote &amp; Share <U+0001F64F>

$DOGE $SHIB $FLOKI #BABYDOGE #memecoins",FALSE,0,NA,2021-12-10 05:32:18,FALSE,NA,"1469178135724032011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddeonuwinscityx",13,TRUE,FALSE,NA,NA
"468","RT @ShibInform: If you hold 15m+ $SHIB, Retweet!<U+0001F503><U+0001F4AF><U+0001F680>",FALSE,0,NA,2021-12-10 05:32:17,FALSE,NA,"1469178130820653060",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GalileoTorres",235,TRUE,FALSE,NA,NA
"469","RT @beaztbeatz: @DjangoAustria #UseShibaSwap | https://t.co/4P54qxzVug 
$SHIB <U+0001F48E> $BONE <U+0001F48E> $LEASH
<U+0001F60D><U+0001F355> <U+2764><U+FE0F> #Friendshib <U+0001F4AF><U+0001F64F><U+0001F525>
9<U+FE0F><U+20E3> @thefalconnine $Fn…",FALSE,0,NA,2021-12-10 05:32:16,FALSE,NA,"1469178127452717061",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1922Novella",4,TRUE,FALSE,NA,NA
"470","RT @_bitcoiner: 13337 $shib in 3 hours <U+0001F436><U+0001F436><U+0001F436><U+0001F436><U+0001F436>

@rocketbotpro giveaway 13337 shib 1 3h",FALSE,0,NA,2021-12-10 05:32:15,FALSE,NA,"1469178125204348938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatusalam1",120,TRUE,FALSE,NA,NA
"471","RT @MetaverseShib: 20,000,000 $SHIB infinity To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:32:14,FALSE,NA,"1469178121320812546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChloeDeliva",972,TRUE,FALSE,NA,NA
"472","RT @ShibaInuHodler: DO YOU WANT $SHIB TO GET LISTED ON @RobinhoodApp!<U+0001F680>

YES        YES            YES 
<U+2B07><U+FE0F>             <U+2B07><U+FE0F>             <U+2B07><U+FE0F>",FALSE,0,NA,2021-12-10 05:32:13,FALSE,NA,"1469178117201686529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshj8557",290,TRUE,FALSE,NA,NA
"473","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:32:13,FALSE,NA,"1469178114957737987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bwill2160",121,TRUE,FALSE,NA,NA
"474","RT @ShibReports: REMEMBER: If you’re a $SHIB holder, we are going to Mars regardless of @RobinhoodApp. They need us more than we need them.…",FALSE,0,NA,2021-12-10 05:32:13,FALSE,NA,"1469178113829466116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hexaline80",682,TRUE,FALSE,NA,NA
"475","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:32:12,FALSE,NA,"1469178112156258304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sirinbaba038",95,TRUE,FALSE,NA,NA
"476","RT @SHIB_Game: 300,000,000 $SHIB To 3 Lucky People Who Retweet and Follow

Best Of Luck... <U+2764><U+FE0F> <U+0001F4AF> <U+0001F381>",FALSE,0,NA,2021-12-10 05:32:11,FALSE,NA,"1469178106338365440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lingling_kho",1744,TRUE,FALSE,NA,NA
"477","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:32:10,FALSE,NA,"1469178101728874496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cllato30",5178,TRUE,FALSE,NA,NA
"478","RT @ShibInform: What would you do if $SHIB hits $1.00 This month!! <U+0001F633><U+0001F440>",FALSE,0,NA,2021-12-10 05:32:08,FALSE,NA,"1469178096670568448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Diwine10",1251,TRUE,FALSE,NA,NA
"479","RT @ShibInform: #Robinhood is facing a ton of pressure this week to list $SHIB <U+0001F976>",FALSE,0,NA,2021-12-10 05:32:08,FALSE,NA,"1469178096247250948",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yqa5NrHVWHTyMiM",232,TRUE,FALSE,NA,NA
"480","RT @ShibaInuHodler: DO YOU WANT $SHIB TO GET LISTED ON @RobinhoodApp!<U+0001F680>

YES        YES            YES 
<U+2B07><U+FE0F>             <U+2B07><U+FE0F>             <U+2B07><U+FE0F>",FALSE,0,NA,2021-12-10 05:32:08,FALSE,NA,"1469178094380478465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HemantS41186472",290,TRUE,FALSE,NA,NA
"481","RT @elizajayIa: Sending 400,000,000 $SHIB for those who FOLLOW AND LIKE this tweet!! <U+0001F680><U+0001F4B5><U+0001F48E><U+0001F64C>",FALSE,0,NA,2021-12-10 05:32:06,FALSE,NA,"1469178087657160705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reduardoro",10,TRUE,FALSE,NA,NA
"482","Trending on #LunarCrush:

Top coin mentions
$btc $xmr $shib

https://t.co/ZALBtnBOyQ #LunarShare",FALSE,1,NA,2021-12-10 05:32:06,FALSE,NA,"1469178086910398465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Santy8513",0,FALSE,FALSE,NA,NA
"483","RT @BitShiba: 100,000,000 $SHIB Satoshi To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:32:05,FALSE,NA,"1469178081600495622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krecep565",1003,TRUE,FALSE,NA,NA
"484","RT @ShibInform: Giving Away 25,000,000 $SHIB To 2 winners <U+0001F525><U+0001F680>

<U+0001F3B0>Retweet.
<U+0001F3B0>Follow &amp; Tag 2 Friends.
<U+0001F3B0>Why should we pick you?

<U+0001F3C6>Winners selecte…",FALSE,0,NA,2021-12-10 05:32:05,FALSE,NA,"1469178081588187137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","legitrye",291,TRUE,FALSE,NA,NA
"485","RT @ShibaExpert: 230.000.000 $SHIB giveaway 

Just retweet and follow me",FALSE,0,NA,2021-12-10 05:32:04,FALSE,NA,"1469178080182751232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lingling_kho",1603,TRUE,FALSE,NA,NA
"486","RT @shibburn: In the past hour, there have been a total of 10,437,025 $SHIB tokens burned and 1 transaction. #shibarmy",FALSE,0,NA,2021-12-10 05:32:03,FALSE,NA,"1469178072754647040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HemantS41186472",255,TRUE,FALSE,NA,NA
"487","RT @Shibadude420: $shib had a great year and next year will only be better. #shibainu #SHIB #Crypto #CryptocurrencyNews #CryptoNews",FALSE,0,NA,2021-12-10 05:32:03,FALSE,NA,"1469178072301817861",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","proudlyNOTfake",6,TRUE,FALSE,NA,NA
"488","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:32:02,FALSE,NA,"1469178069298601986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy_jammin07",121,TRUE,FALSE,NA,NA
"489","RT @ShibaExpert: 230.000.000 $SHIB giveaway 

Just retweet and follow me",FALSE,0,NA,2021-12-10 05:32:01,FALSE,NA,"1469178065066803204",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mang_romman",1603,TRUE,FALSE,NA,NA
"490","RT @Shiblucky: What would you do if $SHIB hits $0.1 This month!! <U+0001F440>",FALSE,0,NA,2021-12-10 05:32:01,FALSE,NA,"1469178063749533697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dinbanks",38,TRUE,FALSE,NA,NA
"491","RT @BitShiba: 100,000,000 $SHIB Satoshi To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:32:00,FALSE,NA,"1469178063166472196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yulicityx",1003,TRUE,FALSE,NA,NA
"492","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:32:00,FALSE,NA,"1469178063015452679",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Diwine10",121,TRUE,FALSE,NA,NA
"493","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:32:00,FALSE,NA,"1469178060549529601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rYWH9ijVhUrJGww",5178,TRUE,FALSE,NA,NA
"494","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:31:59,FALSE,NA,"1469178057512538116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khpeth",95,TRUE,FALSE,NA,NA
"495","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:31:59,FALSE,NA,"1469178057265139718",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValentineArce1",5178,TRUE,FALSE,NA,NA
"496","RT @ShibainuCoin: $SHIB to Start Trading on Bitstamp, and a New whale holds 3.2 trillion #ShibainuCoin <U+0001F911>

<U+2764><U+FE0F>Smash the LIKE and Retweet <U+267B><U+FE0F> i…",FALSE,0,NA,2021-12-10 05:31:57,FALSE,NA,"1469178048645718016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryoshiJavanese",555,TRUE,FALSE,NA,NA
"497","RT @Fairmarket_io: ICYMI: #shibainu #SHIB #ShibaArmy #ShibainuCoin #shiba $shib #ShibaSwap #SHIBARMY1M #SHIBAROCKET #shibaburn #ShibTrain t…",FALSE,0,NA,2021-12-10 05:31:57,FALSE,NA,"1469178048498995200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fairmarket_io",15,TRUE,FALSE,NA,NA
"498","RT @ShibInform: #Robinhood is facing a ton of pressure this week to list $SHIB <U+0001F976>",FALSE,0,NA,2021-12-10 05:31:57,FALSE,NA,"1469178047932764161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AunSkyline",232,TRUE,FALSE,NA,NA
"499","RT @BitShiba: Sending 300,000,000 $Shib for those who FOLLOW AND RETWEET this tweet!! <U+2764><U+FE0F><U+0001F6CD> https://t.co/VoU9sM4SNb",FALSE,0,NA,2021-12-10 05:31:56,FALSE,NA,"1469178044136964100",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Feralinaa",2390,TRUE,FALSE,NA,NA
"500","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:31:56,FALSE,NA,"1469178044049145858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GianAsher16",95,TRUE,FALSE,NA,NA
